run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,CALEDONIAN AIRWAYS,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 3 , 66.6666666666667 , 6.33333333333333 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,CALEDONIAN AIRWAYS,D,C, 1 , 0 , 0 , 100 , 0 , 0 , 0 , 0 , 24 , 0 , 3 , 66.6666666666667 , 7 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,LAUDA-AIR,D,C, 2 , 0 , 0 , 0 , 50 , 50 , 0 , 0 , 74.5 , 0 , 0 , 0 , 0 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,LEISURE INTERNATIONAL,A,C, 14 , 1 , 71.4285714285714 , 14.2857142857143 , 7.14285714285714 , 7.14285714285714 , 0 , 0 , 16.7857142857143 , 0 , 15 , 26.6666666666667 , 38 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,LEISURE INTERNATIONAL,D,C, 13 , 2 , 30.7692307692308 , 38.4615384615385 , 23.0769230769231 , 7.69230769230769 , 0 , 0 , 31.1538461538462 , 0 , 15 , 6.66666666666667 , 52.4 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,SOBELAIR,A,C, 2 , 0 , 100 , 0 , 0 , 0 , 0 , 0 ,-26.5 , 0 , 0 , 0 , 0 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,TYROLEAN AIRWAYS,A,C, 14 , 0 , 35.7142857142857 , 28.5714285714286 , 21.4285714285714 , 14.2857142857143 , 0 , 0 , 30 , 0 , 0 , 0 , 0 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,INNSBRUCK,TYROLEAN AIRWAYS,D,C, 13 , 0 , 38.4615384615385 , 15.3846153846154 , 7.69230769230769 , 38.4615384615385 , 0 , 0 , 39.8461538461538 , 1 , 0 , 0 , 0 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,SALZBURG,AIR JET,D,C, 4 , 0 , 25 , 50 , 25 , 0 , 0 , 0 , 26.75 , 0 , 0 , 0 , 0 
14-Apr-2004 13:35,199812,BIRMINGHAM,AUSTRIA,SALZBURG,BRITANNIA AIRWAYS,A,C, 16 , 0 , 37.5 , 31.25 , 25 , 6.25 , 0 , 0 , 25.3125 , 0 , 15 , 66.6666666666667 , 19.1333333333333 
